20558823.529412 -67.679312
20564705.882353 -67.681737
20570588.235294 -67.684105
20576470.588235 -67.686414
20582352.941176 -67.688666
20588235.294118 -67.690861
20594117.647059 -67.692998
20600000.000000 -67.695078
20605882.352941 -67.697102
20611764.705882 -67.699068
20617647.058824 -67.700978
20623529.411765 -67.702832
20629411.764706 -67.704630
20635294.117647 -67.706371
20641176.470588 -67.708057
20647058.823529 -67.709687
20652941.176471 -67.711262
20658823.529412 -67.712782
20664705.882353 -67.714247
20670588.235294 -67.715657
20676470.588235 -67.717013
20682352.941176 -67.718314
20688235.294118 -67.719561
20694117.647059 -67.720754
20700000.000000 -67.721894
20705882.352941 -67.722980
20711764.705882 -67.724013
20717647.058824 -67.724993
20723529.411765 -67.725921
20729411.764706 -67.726796
20735294.117647 -67.727618
20741176.470588 -67.728389
20747058.823529 -67.729108
20752941.176471 -67.729775
20758823.529412 -67.730391
20764705.882353 -67.730956
20770588.235294 -67.731470
20776470.588235 -67.731934
20782352.941176 -67.732347
20788235.294118 -67.732710
20794117.647059 -67.733024
20800000.000000 -67.733288
20805882.352941 -67.733503
20811764.705882 -67.733669
20817647.058824 -67.733786
20823529.411765 -67.733854
20829411.764706 -67.733874
20835294.117647 -67.733847
20841176.470588 -67.733772
20847058.823529 -67.733649
20852941.176471 -67.733479
20858823.529412 -67.733262
20864705.882353 -67.732999
20870588.235294 -67.732690
20876470.588235 -67.732334
20882352.941176 -67.731933
20888235.294118 -67.731486
20894117.647059 -67.730994
20900000.000000 -67.730458
20905882.352941 -67.729876
20911764.705882 -67.729250
20917647.058824 -67.728581
20923529.411765 -67.727867
20929411.764706 -67.727110
20935294.117647 -67.726310
20941176.470588 -67.725467
20947058.823529 -67.724581
20952941.176471 -67.723654
20958823.529412 -67.722684
20964705.882353 -67.721672
20970588.235294 -67.720619
20976470.588235 -67.719525
20982352.941176 -67.718390
20988235.294118 -67.717214
20994117.647059 -67.715999
21000000.000000 -67.714743
21005882.352941 -67.713448
21011764.705882 -67.712113
21017647.058824 -67.710740
21023529.411765 -67.709328
21029411.764706 -67.707877
21035294.117647 -67.706388
21041176.470588 -67.704861
21047058.823529 -67.703297
21052941.176471 -67.701696
21058823.529412 -67.700058
21064705.882353 -67.698383
21070588.235294 -67.696672
21076470.588235 -67.694925
21082352.941176 -67.693142
21088235.294118 -67.691324
21094117.647059 -67.689471
21100000.000000 -67.687583
21105882.352941 -67.685661
21111764.705882 -67.683705
21117647.058824 -67.681714
21123529.411765 -67.679691
21129411.764706 -67.677634
21135294.117647 -67.675544
21141176.470588 -67.673421
21147058.823529 -67.671267
21152941.176471 -67.669080
21158823.529412 -67.666862
21164705.882353 -67.664612
21170588.235294 -67.662332
21176470.588235 -67.660020
21182352.941176 -67.657678
21188235.294118 -67.655306
21194117.647059 -67.652905
21200000.000000 -67.650473
21205882.352941 -67.648013
21211764.705882 -67.645524
21217647.058824 -67.643006
21223529.411765 -67.640460
21229411.764706 -67.637886
21235294.117647 -67.635284
21241176.470588 -67.632655
21247058.823529 -67.629999
21252941.176471 -67.627316
21258823.529412 -67.624607
21264705.882353 -67.621872
21270588.235294 -67.619111
21276470.588235 -67.616324
21282352.941176 -67.613513
21288235.294118 -67.610676
21294117.647059 -67.607815
21300000.000000 -67.604929
21305882.352941 -67.602020
21311764.705882 -67.599087
21317647.058824 -67.596131
21323529.411765 -67.593151
21329411.764706 -67.590149
21335294.117647 -67.587124
21341176.470588 -67.584077
21347058.823529 -67.581009
21352941.176471 -67.577918
21358823.529412 -67.574807
21364705.882353 -67.571674
21370588.235294 -67.568521
21376470.588235 -67.565348
21382352.941176 -67.562154
21388235.294118 -67.558941
21394117.647059 -67.555708
21400000.000000 -67.552456
21405882.352941 -67.549185
21411764.705882 -67.545895
21417647.058824 -67.542587
21423529.411765 -67.539262
21429411.764706 -67.535918
21435294.117647 -67.532557
21441176.470588 -67.529179
21447058.823529 -67.525784
21452941.176471 -67.522372
21458823.529412 -67.518944
21464705.882353 -67.515501
21470588.235294 -67.512041
21476470.588235 -67.508566
21482352.941176 -67.505076
21488235.294118 -67.501571
21494117.647059 -67.498051
21500000.000000 -67.494517
21505882.352941 -67.490969
21511764.705882 -67.487407
21517647.058824 -67.483832
21523529.411765 -67.480243
21529411.764706 -67.476642
21535294.117647 -67.473028
21541176.470588 -67.469401
21547058.823529 -67.465763
21552941.176471 -67.462112
21558823.529412 -67.458450
21564705.882353 -67.454777
21570588.235294 -67.451092
21576470.588235 -67.447397
21582352.941176 -67.443691
21588235.294118 -67.439975
21594117.647059 -67.436249
21600000.000000 -67.432513
21605882.352941 -67.428768
21611764.705882 -67.425014
21617647.058824 -67.421250
21623529.411765 -67.417478
21629411.764706 -67.413698
21635294.117647 -67.409909
21641176.470588 -67.406112
21647058.823529 -67.402307
21652941.176471 -67.398496
21658823.529412 -67.394676
21664705.882353 -67.390850
21670588.235294 -67.387018
21676470.588235 -67.383178
21682352.941176 -67.379333
21688235.294118 -67.375481
21694117.647059 -67.371624
21700000.000000 -67.367761
21705882.352941 -67.363893
21711764.705882 -67.360020
21717647.058824 -67.356142
21723529.411765 -67.352260
21729411.764706 -67.348373
21735294.117647 -67.344482
21741176.470588 -67.340588
21747058.823529 -67.336689
21752941.176471 -67.332787
21758823.529412 -67.328882
21764705.882353 -67.324974
21770588.235294 -67.321063
21776470.588235 -67.317150
21782352.941176 -67.313234
21788235.294118 -67.309317
21794117.647059 -67.305397
21800000.000000 -67.301476
21805882.352941 -67.297553
21811764.705882 -67.293629
21817647.058824 -67.289704
21823529.411765 -67.285778
21829411.764706 -67.281851
21835294.117647 -67.277924
21841176.470588 -67.273997
21847058.823529 -67.270070
21852941.176471 -67.266143
21858823.529412 -67.262216
21864705.882353 -67.258290
21870588.235294 -67.254364
21876470.588235 -67.250440
21882352.941176 -67.246517
21888235.294118 -67.242595
21894117.647059 -67.238674
21900000.000000 -67.234756
21905882.352941 -67.230839
21911764.705882 -67.226924
21917647.058824 -67.223012
21923529.411765 -67.219102
21929411.764706 -67.215195
21935294.117647 -67.211290
21941176.470588 -67.207389
21947058.823529 -67.203491
21952941.176471 -67.199596
21958823.529412 -67.195704
21964705.882353 -67.191817
21970588.235294 -67.187933
21976470.588235 -67.184053
21982352.941176 -67.180177
21988235.294118 -67.176306
21994117.647059 -67.172439
22000000.000000 -67.168576
22005882.352941 -67.164719
22011764.705882 -67.160867
22017647.058824 -67.157019
22023529.411765 -67.153177
22029411.764706 -67.149341
22035294.117647 -67.145510
22041176.470588 -67.141685
22047058.823529 -67.137865
22052941.176471 -67.134052
22058823.529412 -67.130245
22064705.882353 -67.126444
22070588.235294 -67.122649
22076470.588235 -67.118862
22082352.941176 -67.115081
22088235.294118 -67.111306
22094117.647059 -67.107539
22100000.000000 -67.103779
22105882.352941 -67.100026
22111764.705882 -67.096281
22117647.058824 -67.092543
22123529.411765 -67.088813
22129411.764706 -67.085090
22135294.117647 -67.081375
22141176.470588 -67.077669
22147058.823529 -67.073970
22152941.176471 -67.070280
22158823.529412 -67.066598
22164705.882353 -67.062925
22170588.235294 -67.059260
22176470.588235 -67.055604
22182352.941176 -67.051956
22188235.294118 -67.048318
22194117.647059 -67.044688
22200000.000000 -67.041068
22205882.352941 -67.037457
22211764.705882 -67.033855
22217647.058824 -67.030262
22223529.411765 -67.026679
22229411.764706 -67.023106
22235294.117647 -67.019543
22241176.470588 -67.015989
22247058.823529 -67.012445
22252941.176471 -67.008911
22258823.529412 -67.005387
22264705.882353 -67.001873
22270588.235294 -66.998369
22276470.588235 -66.994876
22282352.941176 -66.991393
22288235.294118 -66.987921
22294117.647059 -66.984459
22300000.000000 -66.981008
22305882.352941 -66.977567
22311764.705882 -66.974137
22317647.058824 -66.970718
22323529.411765 -66.967310
22329411.764706 -66.963913
22335294.117647 -66.960527
22341176.470588 -66.957152
22347058.823529 -66.953788
22352941.176471 -66.950435
22358823.529412 -66.947094
22364705.882353 -66.943764
22370588.235294 -66.940445
22376470.588235 -66.937138
22382352.941176 -66.933842
22388235.294118 -66.930558
22394117.647059 -66.927286
22400000.000000 -66.924025
22405882.352941 -66.920775
22411764.705882 -66.917538
22417647.058824 -66.914312
22423529.411765 -66.911098
22429411.764706 -66.907896
22435294.117647 -66.904706
22441176.470588 -66.901528
22447058.823529 -66.898361
22452941.176471 -66.895207
22458823.529412 -66.892065
22464705.882353 -66.888935
22470588.235294 -66.885817
22476470.588235 -66.882711
22482352.941176 -66.879617
22488235.294118 -66.876535
22494117.647059 -66.873466
22500000.000000 -66.870408
22505882.352941 -66.867363
22511764.705882 -66.864331
22517647.058824 -66.861310
22523529.411765 -66.858302
22529411.764706 -66.855306
22535294.117647 -66.852322
22541176.470588 -66.849351
22547058.823529 -66.846392
22552941.176471 -66.843446
22558823.529412 -66.840511
22564705.882353 -66.837589
22570588.235294 -66.834680
22576470.588235 -66.831783
22582352.941176 -66.828898
22588235.294118 -66.826025
22594117.647059 -66.823165
22600000.000000 -66.820317
22605882.352941 -66.817482
22611764.705882 -66.814659
22617647.058824 -66.811848
22623529.411765 -66.809050
22629411.764706 -66.806264
22635294.117647 -66.803490
22641176.470588 -66.800728
22647058.823529 -66.797979
22652941.176471 -66.795242
22658823.529412 -66.792517
22664705.882353 -66.789805
22670588.235294 -66.787105
22676470.588235 -66.784417
22682352.941176 -66.781741
22688235.294118 -66.779077
22694117.647059 -66.776425
22700000.000000 -66.773786
22705882.352941 -66.771158
22711764.705882 -66.768542
22717647.058824 -66.765939
22723529.411765 -66.763347
22729411.764706 -66.760768
22735294.117647 -66.758200
22741176.470588 -66.755644
22747058.823529 -66.753100
22752941.176471 -66.750568
22758823.529412 -66.748048
22764705.882353 -66.745539
22770588.235294 -66.743042
22776470.588235 -66.740556
22782352.941176 -66.738083
22788235.294118 -66.735620
22794117.647059 -66.733170
22800000.000000 -66.730730
22805882.352941 -66.728302
22811764.705882 -66.725886
22817647.058824 -66.723480
22823529.411765 -66.721086
22829411.764706 -66.718704
22835294.117647 -66.716332
22841176.470588 -66.713971
22847058.823529 -66.711622
22852941.176471 -66.709283
22858823.529412 -66.706956
22864705.882353 -66.704639
22870588.235294 -66.702333
22876470.588235 -66.700038
22882352.941176 -66.697753
22888235.294118 -66.695479
22894117.647059 -66.693216
22900000.000000 -66.690963
22905882.352941 -66.688720
22911764.705882 -66.686488
22917647.058824 -66.684266
22923529.411765 -66.682055
22929411.764706 -66.679853
22935294.117647 -66.677662
22941176.470588 -66.675480
22947058.823529 -66.673309
22952941.176471 -66.671147
22958823.529412 -66.668995
22964705.882353 -66.666853
22970588.235294 -66.664721
22976470.588235 -66.662598
22982352.941176 -66.660484
22988235.294118 -66.658380
22994117.647059 -66.656285
23000000.000000 -66.654200
23005882.352941 -66.652123
23011764.705882 -66.650056
23017647.058824 -66.647997
23023529.411765 -66.645948
23029411.764706 -66.643907
23035294.117647 -66.641875
23041176.470588 -66.639852
23047058.823529 -66.637837
23052941.176471 -66.635831
23058823.529412 -66.633833
23064705.882353 -66.631843
23070588.235294 -66.629862
23076470.588235 -66.627888
23082352.941176 -66.625923
23088235.294118 -66.623965
23094117.647059 -66.622016
23100000.000000 -66.620074
23105882.352941 -66.618140
23111764.705882 -66.616213
23117647.058824 -66.614294
23123529.411765 -66.612382
23129411.764706 -66.610477
23135294.117647 -66.608580
23141176.470588 -66.606689
23147058.823529 -66.604806
23152941.176471 -66.602929
23158823.529412 -66.601059
23164705.882353 -66.599196
23170588.235294 -66.597339
23176470.588235 -66.595489
23182352.941176 -66.593645
23188235.294118 -66.591808
23194117.647059 -66.589976
23200000.000000 -66.588151
23205882.352941 -66.586331
23211764.705882 -66.584517
23217647.058824 -66.582709
23223529.411765 -66.580907
23229411.764706 -66.579110
23235294.117647 -66.577319
23241176.470588 -66.575533
23247058.823529 -66.573752
23252941.176471 -66.571976
23258823.529412 -66.570205
23264705.882353 -66.568439
23270588.235294 -66.566678
23276470.588235 -66.564921
23282352.941176 -66.563169
23288235.294118 -66.561422
23294117.647059 -66.559678
23300000.000000 -66.557939
23305882.352941 -66.556204
23311764.705882 -66.554473
23317647.058824 -66.552746
23323529.411765 -66.551023
23329411.764706 -66.549303
23335294.117647 -66.547587
23341176.470588 -66.545874
23347058.823529 -66.544165
23352941.176471 -66.542458
23358823.529412 -66.540755
23364705.882353 -66.539055
23370588.235294 -66.537357
23376470.588235 -66.535663
23382352.941176 -66.533971
23388235.294118 -66.532281
23394117.647059 -66.530594
23400000.000000 -66.528910
23405882.352941 -66.527227
23411764.705882 -66.525546
23417647.058824 -66.523868
23423529.411765 -66.522191
23429411.764706 -66.520516
23435294.117647 -66.518842
23441176.470588 -66.517170
23447058.823529 -66.515500
23452941.176471 -66.513830
23458823.529412 -66.512162
23464705.882353 -66.510495
23470588.235294 -66.508828
23476470.588235 -66.507163
23482352.941176 -66.505498
23488235.294118 -66.503834
23494117.647059 -66.502170
23500000.000000 -66.500506
23505882.352941 -66.498843
23511764.705882 -66.497180
23517647.058824 -66.495516
23523529.411765 -66.493853
23529411.764706 -66.492189
23535294.117647 -66.490525
23541176.470588 -66.488861
23547058.823529 -66.487196
23552941.176471 -66.485530
23558823.529412 -66.483863
23564705.882353 -66.482196
23570588.235294 -66.480527
23576470.588235 -66.478858
23582352.941176 -66.477187
23588235.294118 -66.475514
23594117.647059 -66.473840
23600000.000000 -66.472165
23605882.352941 -66.470488
23611764.705882 -66.468809
23617647.058824 -66.467128
23623529.411765 -66.465445
23629411.764706 -66.463759
23635294.117647 -66.462072
23641176.470588 -66.460382
23647058.823529 -66.458690
23652941.176471 -66.456995
23658823.529412 -66.455297
23664705.882353 -66.453596
23670588.235294 -66.451893
23676470.588235 -66.450186
23682352.941176 -66.448477
23688235.294118 -66.446764
23694117.647059 -66.445047
23700000.000000 -66.443328
23705882.352941 -66.441604
23711764.705882 -66.439877
23717647.058824 -66.438146
23723529.411765 -66.436411
23729411.764706 -66.434673
23735294.117647 -66.432930
23741176.470588 -66.431183
23747058.823529 -66.429431
23752941.176471 -66.427676
23758823.529412 -66.425915
23764705.882353 -66.424150
23770588.235294 -66.422381
23776470.588235 -66.420606
23782352.941176 -66.418827
23788235.294118 -66.417042
23794117.647059 -66.415253
23800000.000000 -66.413458
23805882.352941 -66.411658
23811764.705882 -66.409852
23817647.058824 -66.408042
23823529.411765 -66.406225
23829411.764706 -66.404403
23835294.117647 -66.402575
23841176.470588 -66.400741
23847058.823529 -66.398901
23852941.176471 -66.397055
23858823.529412 -66.395202
23864705.882353 -66.393344
23870588.235294 -66.391479
23876470.588235 -66.389608
23882352.941176 -66.387730
23888235.294118 -66.385846
23894117.647059 -66.383955
23900000.000000 -66.382057
23905882.352941 -66.380153
23911764.705882 -66.378241
23917647.058824 -66.376322
23923529.411765 -66.374397
23929411.764706 -66.372464
23935294.117647 -66.370523
23941176.470588 -66.368576
23947058.823529 -66.366621
23952941.176471 -66.364658
23958823.529412 -66.362688
23964705.882353 -66.360710
23970588.235294 -66.358725
23976470.588235 -66.356731
23982352.941176 -66.354730
23988235.294118 -66.352720
23994117.647059 -66.350703
24000000.000000 -66.348678
24005882.352941 -66.346644
24011764.705882 -66.344602
24017647.058824 -66.342552
24023529.411765 -66.340493
24029411.764706 -66.338426
24035294.117647 -66.336350
24041176.470588 -66.334266
24047058.823529 -66.332173
24052941.176471 -66.330072
24058823.529412 -66.327961
24064705.882353 -66.325842
24070588.235294 -66.323714
24076470.588235 -66.321577
24082352.941176 -66.319431
24088235.294118 -66.317275
24094117.647059 -66.315111
24100000.000000 -66.312938
24105882.352941 -66.310755
24111764.705882 -66.308563
24117647.058824 -66.306361
24123529.411765 -66.304151
24129411.764706 -66.301930
24135294.117647 -66.299701
24141176.470588 -66.297461
24147058.823529 -66.295212
24152941.176471 -66.292954
24158823.529412 -66.290686
24164705.882353 -66.288408
24170588.235294 -66.286120
24176470.588235 -66.283823
24182352.941176 -66.281516
24188235.294118 -66.279198
24194117.647059 -66.276871
24200000.000000 -66.274534
24205882.352941 -66.272187
24211764.705882 -66.269830
24217647.058824 -66.267463
24223529.411765 -66.265086
24229411.764706 -66.262699
24235294.117647 -66.260302
24241176.470588 -66.257894
24247058.823529 -66.255477
24252941.176471 -66.253049
24258823.529412 -66.250611
24264705.882353 -66.248162
24270588.235294 -66.245704
24276470.588235 -66.243235
24282352.941176 -66.240756
24288235.294118 -66.238266
24294117.647059 -66.235767
24300000.000000 -66.233256
24305882.352941 -66.230736
24311764.705882 -66.228205
24317647.058824 -66.225664
24323529.411765 -66.223112
24329411.764706 -66.220550
24335294.117647 -66.217977
24341176.470588 -66.215395
24347058.823529 -66.212801
24352941.176471 -66.210198
24358823.529412 -66.207584
24364705.882353 -66.204959
24370588.235294 -66.202324
24376470.588235 -66.199679
24382352.941176 -66.197023
24388235.294118 -66.194357
24394117.647059 -66.191681
24400000.000000 -66.188994
24405882.352941 -66.186297
24411764.705882 -66.183589
24417647.058824 -66.180871
24423529.411765 -66.178143
24429411.764706 -66.175405
24435294.117647 -66.172656
24441176.470588 -66.169897
24447058.823529 -66.167128
24452941.176471 -66.164349
24458823.529412 -66.161559
24464705.882353 -66.158759
24470588.235294 -66.155949
24476470.588235 -66.153129
24482352.941176 -66.150299
24488235.294118 -66.147459
24494117.647059 -66.144609
24500000.000000 -66.141749
24505882.352941 -66.138879
24511764.705882 -66.135999
24517647.058824 -66.133109
24523529.411765 -66.130210
24529411.764706 -66.127301
24535294.117647 -66.124381
24541176.470588 -66.121453
24547058.823529 -66.118514
24552941.176471 -66.115566
24558823.529412 -66.112609
24564705.882353 -66.109642
24570588.235294 -66.106665
24576470.588235 -66.103679
24582352.941176 -66.100684
24588235.294118 -66.097680
24594117.647059 -66.094666
24600000.000000 -66.091644
24605882.352941 -66.088612
24611764.705882 -66.085571
24617647.058824 -66.082521
24623529.411765 -66.079462
24629411.764706 -66.076395
24635294.117647 -66.073319
24641176.470588 -66.070234
24647058.823529 -66.067140
24652941.176471 -66.064038
24658823.529412 -66.060928
24664705.882353 -66.057809
24670588.235294 -66.054682
24676470.588235 -66.051546
24682352.941176 -66.048403
24688235.294118 -66.045251
24694117.647059 -66.042092
24700000.000000 -66.038924
24705882.352941 -66.035749
24711764.705882 -66.032567
24717647.058824 -66.029376
24723529.411765 -66.026178
24729411.764706 -66.022973
24735294.117647 -66.019760
24741176.470588 -66.016541
24747058.823529 -66.013314
24752941.176471 -66.010080
24758823.529412 -66.006839
24764705.882353 -66.003591
24770588.235294 -66.000337
24776470.588235 -65.997076
24782352.941176 -65.993809
24788235.294118 -65.990535
24794117.647059 -65.987255
24800000.000000 -65.983969
24805882.352941 -65.980677
24811764.705882 -65.977379
24817647.058824 -65.974075
24823529.411765 -65.970766
24829411.764706 -65.967451
24835294.117647 -65.964131
24841176.470588 -65.960805
24847058.823529 -65.957474
24852941.176471 -65.954139
24858823.529412 -65.950798
24864705.882353 -65.947453
24870588.235294 -65.944102
24876470.588235 -65.940748
24882352.941176 -65.937389
24888235.294118 -65.934026
24894117.647059 -65.930659
24900000.000000 -65.927288
24905882.352941 -65.923913
24911764.705882 -65.920534
24917647.058824 -65.917152
24923529.411765 -65.913767
24929411.764706 -65.910378
24935294.117647 -65.906986
24941176.470588 -65.903592
24947058.823529 -65.900194
24952941.176471 -65.896794
24958823.529412 -65.893392
24964705.882353 -65.889987
24970588.235294 -65.886581
24976470.588235 -65.883172
24982352.941176 -65.879761
24988235.294118 -65.876349
24994117.647059 -65.872936
25000000.000000 -65.869521
25005882.352941 -65.866105
25011764.705882 -65.862688
25017647.058824 -65.859270
25023529.411765 -65.855852
25029411.764706 -65.852433
25035294.117647 -65.849014
25041176.470588 -65.845595
25047058.823529 -65.842176
25052941.176471 -65.838757
25058823.529412 -65.835339
25064705.882353 -65.831921
25070588.235294 -65.828505
25076470.588235 -65.825089
25082352.941176 -65.821674
25088235.294118 -65.818261
25094117.647059 -65.814850
25100000.000000 -65.811440
25105882.352941 -65.808032
25111764.705882 -65.804627
25117647.058824 -65.801223
25123529.411765 -65.797823
25129411.764706 -65.794425
25135294.117647 -65.791030
25141176.470588 -65.787638
25147058.823529 -65.784250
25152941.176471 -65.780865
25158823.529412 -65.777484
25164705.882353 -65.774107
25170588.235294 -65.770734
25176470.588235 -65.767365
25182352.941176 -65.764002
25188235.294118 -65.760643
25194117.647059 -65.757289
25200000.000000 -65.753940
25205882.352941 -65.750597
25211764.705882 -65.747259
25217647.058824 -65.743927
25223529.411765 -65.740602
25229411.764706 -65.737283
25235294.117647 -65.733970
25241176.470588 -65.730665
25247058.823529 -65.727366
25252941.176471 -65.724074
25258823.529412 -65.720790
25264705.882353 -65.717514
25270588.235294 -65.714246
25276470.588235 -65.710986
25282352.941176 -65.707734
25288235.294118 -65.704491
25294117.647059 -65.701256
25300000.000000 -65.698031
25305882.352941 -65.694815
25311764.705882 -65.691609
25317647.058824 -65.688413
25323529.411765 -65.685226
